id,label
2410,deer
2411,cat
2412,airplane
2413,frog
2414,frog
2415,cat
2416,frog
2417,frog
2418,horse
2419,ship
2420,deer
2421,ship
2422,airplane
2423,deer
2424,frog
2425,ship
2426,airplane
2427,airplane
2428,dog
2429,frog
2430,ship
2431,horse
2432,airplane
2433,truck
2434,truck
2435,airplane
2436,deer
2437,frog
2438,ship
2439,automobile
2440,automobile
2441,horse
2442,deer
2443,deer
2444,bird
2445,dog
2446,frog
2447,truck
2448,airplane
2449,bird
2450,horse
2451,automobile
2452,ship
2453,deer
2454,deer
2455,automobile
2456,frog
2457,ship
2458,frog
2459,ship
2460,dog
2461,truck
2462,airplane
2463,automobile
2464,airplane
2465,deer
2466,truck
2467,airplane
2468,truck
2469,bird
2470,truck
2471,horse
2472,ship
2473,dog
2474,airplane
2475,frog
2476,frog
2477,ship
2478,automobile
2479,frog
2480,bird
2481,ship
2482,deer
2483,automobile
2484,horse
2485,automobile
2486,frog
2487,deer
2488,dog
2489,frog
2490,bird
2491,airplane
2492,airplane
2493,airplane
2494,automobile
2495,dog
2496,deer
2497,truck
2498,airplane
2499,cat
2500,frog
2501,deer
2502,deer
2503,ship
2504,ship
2505,automobile
2506,horse
2507,airplane
2508,airplane
2509,frog
2510,airplane
2511,horse
2512,automobile
2513,frog
2514,bird
2515,cat
2516,deer
2517,cat
2518,automobile
2519,horse
2520,deer
2521,automobile
2522,dog
2523,airplane
2524,deer
2525,dog
2526,cat
2527,horse
2528,ship
2529,truck
2530,cat
2531,frog
2532,bird
2533,automobile
2534,cat
2535,truck
2536,frog
2537,dog
2538,automobile
2539,deer
2540,truck
2541,bird
2542,automobile
2543,ship
2544,dog
2545,bird
2546,deer
2547,ship
2548,deer
2549,airplane
2550,frog
2551,deer
2552,cat
2553,truck
2554,ship
2555,horse
2556,horse
2557,frog
2558,bird
2559,deer
2560,horse
2561,horse
2562,frog
2563,deer
2564,airplane
2565,bird
2566,frog
2567,bird
2568,cat
2569,deer
2570,airplane
2571,airplane
2572,truck
2573,frog
2574,dog
2575,ship
2576,horse
2577,frog
2578,deer
2579,ship
2580,automobile
2581,frog
2582,deer
2583,dog
2584,horse
2585,frog
2586,dog
2587,bird
2588,airplane
2589,deer
2590,airplane
2591,bird
2592,ship
2593,dog
2594,ship
2595,airplane
2596,deer
2597,airplane
2598,dog
2599,dog
2600,cat
2601,ship
2602,automobile
2603,frog
2604,airplane
2605,ship
2606,deer
2607,cat
2608,automobile
2609,deer
2610,deer
2611,bird
2612,deer
2613,dog
2614,deer
2615,airplane
2616,horse
2617,automobile
2618,airplane
2619,dog
2620,horse
2621,automobile
2622,ship
2623,airplane
2624,cat
2625,ship
2626,bird
2627,horse
2628,horse
2629,ship
2630,deer
2631,frog
2632,deer
2633,frog
2634,cat
2635,truck
2636,deer
2637,automobile
2638,frog
2639,deer
2640,frog
2641,horse
2642,deer
2643,bird
2644,cat
2645,ship
2646,automobile
2647,cat
2648,automobile
2649,bird
2650,frog
2651,airplane
2652,airplane
2653,horse
2654,deer
2655,dog
2656,airplane
2657,truck
2658,horse
2659,horse
2660,bird
2661,cat
2662,cat
2663,bird
2664,horse
2665,deer
2666,automobile
2667,frog
2668,automobile
2669,airplane
2670,frog
2671,truck
2672,frog
2673,airplane
2674,frog
2675,airplane
2676,deer
2677,deer
2678,horse
2679,airplane
2680,airplane
2681,airplane
2682,airplane
2683,horse
2684,dog
2685,cat
2686,deer
2687,horse
2688,ship
2689,dog
2690,dog
2691,bird
2692,bird
2693,automobile
2694,truck
2695,automobile
2696,bird
2697,bird
2698,airplane
2699,cat
2700,deer
2701,automobile
2702,airplane
2703,deer
2704,airplane
2705,ship
2706,airplane
2707,cat
2708,frog
2709,deer
2710,bird
2711,horse
2712,dog
2713,automobile
2714,ship
2715,ship
2716,airplane
2717,bird
2718,bird
2719,dog
2720,horse
2721,cat
2722,ship
2723,deer
2724,bird
2725,airplane
2726,ship
2727,dog
2728,truck
2729,dog
2730,cat
2731,frog
2732,dog
2733,horse
2734,cat
2735,horse
2736,cat
2737,truck
2738,automobile
2739,cat
2740,bird
2741,cat
2742,frog
2743,bird
2744,horse
2745,truck
2746,ship
2747,bird
2748,dog
2749,automobile
2750,airplane
2751,horse
2752,horse
2753,dog
2754,horse
2755,automobile
2756,horse
2757,cat
2758,automobile
2759,truck
2760,cat
2761,deer
2762,horse
2763,bird
2764,deer
2765,automobile
2766,truck
2767,deer
2768,airplane
2769,dog
2770,truck
2771,dog
2772,horse
2773,airplane
2774,automobile
2775,horse
2776,deer
2777,horse
2778,dog
2779,horse
2780,airplane
2781,horse
2782,horse
2783,cat
2784,airplane
2785,automobile
2786,deer
2787,horse
2788,cat
2789,cat
2790,truck
2791,ship
2792,horse
2793,airplane
2794,truck
2795,automobile
2796,cat
2797,horse
2798,cat
2799,dog
2800,ship
2801,deer
2802,dog
2803,frog
2804,dog
2805,horse
2806,deer
2807,bird
2808,truck
2809,deer
2810,deer
2811,truck
2812,bird
2813,airplane
2814,automobile
2815,truck
2816,dog
2817,horse
2818,truck
2819,deer
2820,automobile
2821,frog
2822,horse
2823,dog
2824,cat
2825,horse
2826,frog
2827,deer
2828,dog
2829,bird
2830,frog
2831,frog
2832,airplane
2833,cat
2834,airplane
2835,deer
2836,cat
2837,cat
2838,ship
2839,automobile
2840,bird
2841,bird
2842,bird
2843,horse
2844,ship
2845,cat
2846,bird
2847,frog
2848,airplane
2849,truck
2850,frog
2851,dog
2852,deer
2853,deer
2854,truck
2855,horse
2856,cat
2857,bird
2858,airplane
2859,horse
2860,horse
2861,dog
2862,dog
2863,frog
2864,frog
2865,dog
2866,frog
2867,truck
2868,horse
2869,deer
2870,airplane
2871,ship
2872,cat
2873,automobile
2874,horse
2875,ship
2876,automobile
2877,ship
2878,airplane
2879,deer
2880,airplane
2881,deer
2882,horse
2883,horse
2884,bird
2885,frog
2886,dog
2887,frog
2888,truck
2889,dog
2890,dog
2891,dog
2892,horse
2893,horse
2894,ship
2895,frog
2896,cat
2897,ship
2898,cat
2899,ship
2900,truck
2901,horse
2902,bird
2903,truck
2904,horse
2905,horse
2906,deer
2907,truck
2908,airplane
2909,horse
2910,airplane
2911,bird
2912,automobile
2913,deer
2914,ship
2915,frog
2916,dog
2917,automobile
2918,deer
2919,bird
2920,ship
2921,cat
2922,ship
2923,cat
2924,horse
2925,automobile
2926,deer
2927,truck
2928,ship
2929,automobile
2930,automobile
2931,cat
2932,truck
2933,truck
2934,deer
2935,frog
2936,airplane
2937,dog
2938,cat
2939,bird
2940,bird
2941,airplane
2942,ship
2943,dog
2944,automobile
2945,truck
2946,horse
2947,truck
2948,automobile
2949,airplane
2950,cat
2951,automobile
2952,airplane
2953,cat
2954,ship
2955,truck
2956,dog
2957,airplane
2958,ship
2959,ship
2960,horse
2961,truck
2962,horse
2963,ship
2964,cat
2965,airplane
2966,horse
2967,airplane
2968,horse
2969,bird
2970,dog
2971,dog
2972,deer
2973,cat
2974,airplane
2975,truck
2976,deer
2977,bird
2978,cat
2979,horse
2980,airplane
2981,ship
2982,deer
2983,deer
2984,dog
2985,bird
2986,ship
2987,ship
2988,deer
2989,dog
2990,frog
2991,deer
2992,cat
2993,airplane
2994,airplane
2995,ship
2996,deer
2997,airplane
2998,dog
2999,horse
3000,frog
3001,dog
3002,automobile
3003,horse
3004,bird
3005,deer
3006,bird
3007,dog
3008,frog
3009,ship
3010,horse
3011,frog
3012,cat
3013,automobile
3014,airplane
3015,frog
3016,frog
3017,deer
3018,dog
3019,dog
3020,dog
3021,automobile
3022,ship
3023,horse
3024,dog
3025,airplane
3026,deer
3027,deer
3028,automobile
3029,automobile
3030,automobile
3031,frog
3032,horse
3033,deer
3034,truck
3035,bird
3036,cat
3037,truck
3038,ship
3039,cat
3040,automobile
3041,horse
3042,deer
3043,ship
3044,deer
3045,horse
3046,horse
3047,ship
3048,frog
3049,airplane
3050,cat
3051,airplane
3052,dog
3053,bird
3054,deer
3055,ship
3056,truck
3057,dog
3058,frog
3059,automobile
3060,horse
3061,horse
3062,horse
3063,truck
3064,bird
3065,automobile
3066,cat
3067,automobile
3068,deer
3069,airplane
3070,deer
3071,airplane
3072,horse
3073,automobile
3074,dog
3075,automobile
3076,cat
3077,bird
3078,automobile
3079,ship
3080,automobile
3081,automobile
3082,truck
3083,automobile
3084,cat
3085,deer
3086,cat
3087,truck
3088,airplane
3089,frog
3090,ship
3091,deer
3092,airplane
3093,bird
3094,horse
3095,airplane
3096,deer
3097,horse
3098,horse
3099,deer
3100,truck
3101,airplane
3102,horse
3103,deer
3104,frog
3105,horse
3106,airplane
3107,ship
3108,horse
3109,dog
3110,ship
3111,dog
3112,airplane
3113,airplane
3114,frog
3115,airplane
3116,bird
3117,horse
3118,airplane
3119,frog
3120,deer
3121,cat
3122,truck
3123,automobile
3124,airplane
3125,frog
3126,cat
3127,truck
3128,deer
3129,truck
3130,cat
3131,cat
3132,horse
3133,dog
3134,truck
3135,horse
3136,dog
3137,deer
3138,dog
3139,ship
3140,airplane
3141,ship
3142,truck
3143,dog
3144,deer
3145,automobile
3146,truck
3147,bird
3148,bird
3149,ship
3150,truck
3151,truck
3152,ship
3153,automobile
3154,automobile
3155,truck
3156,ship
3157,truck
3158,truck
3159,airplane
3160,bird
3161,bird
3162,truck
3163,automobile
3164,truck
3165,bird
3166,automobile
3167,truck
3168,dog
3169,deer
3170,truck
3171,truck
3172,automobile
3173,airplane
3174,truck
3175,frog
3176,automobile
3177,horse
3178,bird
3179,horse
3180,frog
3181,dog
3182,truck
3183,ship
3184,cat
3185,airplane
3186,frog
3187,airplane
3188,horse
3189,cat
3190,ship
3191,cat
3192,ship
3193,airplane
3194,deer
3195,cat
3196,cat
3197,horse
3198,frog
3199,frog
3200,frog
3201,horse
3202,cat
3203,cat
3204,deer
3205,dog
3206,ship
3207,airplane
3208,airplane
3209,automobile
3210,airplane
3211,truck
3212,ship
3213,frog
3214,truck
3215,cat
3216,automobile
3217,cat
3218,horse
3219,horse
3220,airplane
3221,cat
3222,dog
3223,deer
3224,horse
3225,frog
3226,truck
3227,airplane
3228,deer
3229,airplane
3230,truck
3231,dog
3232,cat
3233,horse
3234,ship
3235,cat
3236,dog
3237,cat
3238,truck
3239,frog
3240,automobile
3241,airplane
3242,horse
3243,deer
3244,ship
3245,horse
3246,horse
3247,deer
3248,dog
3249,airplane
3250,cat
3251,bird
3252,cat
3253,deer
3254,cat
3255,cat
3256,dog
3257,deer
3258,horse
3259,airplane
3260,cat
3261,horse
3262,airplane
3263,cat
3264,automobile
3265,airplane
3266,ship
3267,horse
3268,cat
3269,dog
3270,horse
3271,ship
3272,frog
3273,horse
3274,ship
3275,truck
3276,horse
3277,horse
3278,horse
3279,airplane
3280,ship
3281,dog
3282,bird
3283,truck
3284,bird
3285,deer
3286,ship
3287,frog
3288,dog
3289,truck
3290,ship
3291,dog
3292,dog
3293,deer
3294,automobile
3295,airplane
3296,truck
3297,deer
3298,deer
3299,cat
3300,deer
3301,frog
3302,airplane
3303,airplane
3304,ship
3305,frog
3306,truck
3307,deer
3308,truck
3309,horse
3310,deer
3311,deer
3312,horse
3313,dog
3314,bird
3315,automobile
3316,cat
3317,horse
3318,horse
3319,airplane
3320,frog
3321,horse
3322,bird
3323,bird
3324,dog
3325,frog
3326,frog
3327,deer
3328,deer
3329,bird
3330,cat
3331,horse
3332,ship
3333,deer
3334,bird
3335,bird
3336,truck
3337,airplane
3338,horse
3339,airplane
3340,cat
3341,frog
3342,automobile
3343,airplane
3344,bird
3345,automobile
3346,horse
3347,airplane
3348,truck
3349,automobile
3350,bird
3351,ship
3352,automobile
3353,bird
3354,cat
3355,bird
3356,bird
3357,deer
3358,bird
3359,truck
3360,cat
3361,deer
3362,horse
3363,automobile
3364,frog
3365,deer
3366,truck
3367,ship
3368,horse
3369,truck
3370,dog
3371,automobile
3372,bird
3373,automobile
3374,bird
3375,frog
3376,deer
3377,dog
3378,horse
3379,horse
3380,dog
3381,ship
3382,dog
3383,deer
3384,ship
3385,horse
3386,ship
3387,bird
3388,frog
3389,frog
3390,automobile
3391,dog
3392,cat
3393,ship
3394,dog
3395,automobile
3396,truck
3397,airplane
3398,truck
3399,bird
3400,airplane
3401,horse
3402,bird
3403,deer
3404,ship
3405,dog
3406,horse
3407,frog
3408,automobile
3409,deer
3410,truck
3411,deer
3412,cat
3413,frog
3414,automobile
3415,horse
3416,horse
3417,bird
3418,horse
3419,automobile
3420,deer
3421,dog
3422,horse
3423,dog
3424,ship
3425,dog
3426,airplane
3427,airplane
3428,cat
3429,bird
3430,airplane
3431,airplane
3432,deer
3433,dog
3434,horse
3435,dog
3436,frog
3437,deer
3438,horse
3439,truck
3440,deer
3441,cat
3442,airplane
3443,frog
3444,bird
3445,airplane
3446,airplane
3447,dog
3448,bird
3449,frog
3450,truck
3451,automobile
3452,dog
3453,dog
3454,bird
3455,bird
3456,cat
3457,cat
3458,deer
3459,dog
3460,airplane
3461,automobile
3462,dog
3463,bird
3464,dog
3465,truck
3466,frog
3467,dog
3468,airplane
3469,bird
3470,truck
3471,horse
3472,automobile
3473,horse
3474,bird
3475,bird
3476,airplane
3477,frog
3478,frog
3479,deer
3480,dog
3481,bird
3482,dog
3483,horse
3484,airplane
3485,deer
3486,automobile
3487,frog
3488,dog
3489,automobile
3490,frog
3491,airplane
3492,cat
3493,truck
3494,airplane
3495,cat
3496,bird
3497,bird
3498,airplane
3499,airplane
3500,airplane
3501,automobile
3502,automobile
3503,dog
3504,deer
3505,truck
3506,horse
3507,deer
3508,deer
3509,cat
3510,dog
3511,deer
3512,ship
3513,deer
3514,deer
3515,horse
3516,ship
3517,truck
3518,bird
3519,dog
3520,dog
3521,automobile
3522,ship
3523,bird
3524,frog
3525,horse
3526,bird
3527,deer
3528,horse
3529,automobile
3530,cat
3531,frog
3532,ship
3533,dog
3534,bird
3535,dog
3536,dog
3537,airplane
3538,ship
3539,bird
3540,cat
3541,frog
3542,bird
3543,truck
3544,frog
3545,automobile
3546,deer
3547,dog
3548,truck
3549,airplane
3550,truck
3551,deer
3552,airplane
3553,ship
3554,automobile
3555,truck
3556,deer
3557,frog
3558,cat
3559,horse
3560,deer
3561,truck
3562,horse
3563,ship
3564,frog
3565,airplane
3566,automobile
3567,horse
3568,frog
3569,airplane
3570,truck
3571,dog
3572,dog
3573,cat
3574,bird
3575,airplane
3576,cat
3577,horse
3578,automobile
3579,horse
3580,automobile
3581,deer
3582,deer
3583,frog
3584,automobile
3585,dog
3586,ship
3587,ship
3588,frog
3589,frog
3590,horse
3591,horse
3592,frog
3593,horse
3594,dog
3595,cat
3596,bird
3597,deer
3598,frog
3599,bird
3600,horse
3601,bird
3602,dog
3603,cat
3604,frog
3605,cat
3606,deer
3607,cat
3608,bird
3609,airplane
3610,truck
3611,dog
3612,automobile
3613,automobile
3614,dog
3615,dog
3616,bird
3617,deer
3618,dog
3619,bird
3620,automobile
3621,horse
3622,deer
3623,cat
3624,dog
3625,horse
3626,airplane
3627,truck
3628,deer
3629,cat
3630,frog
3631,ship
3632,airplane
3633,automobile
3634,cat
3635,cat
3636,deer
3637,deer
3638,frog
3639,truck
3640,horse
3641,bird
3642,airplane
3643,automobile
3644,ship
3645,truck
3646,truck
3647,cat
3648,automobile
3649,horse
3650,cat
3651,airplane
3652,airplane
3653,bird
3654,ship
3655,dog
3656,truck
3657,cat
3658,horse
3659,deer
3660,frog
3661,airplane
3662,automobile
3663,bird
3664,automobile
3665,frog
3666,horse
3667,dog
3668,dog
3669,deer
3670,cat
3671,truck
3672,deer
3673,airplane
3674,airplane
3675,bird
3676,deer
3677,automobile
3678,deer
3679,automobile
3680,airplane
3681,airplane
3682,bird
3683,cat
3684,airplane
3685,truck
3686,bird
3687,ship
3688,truck
3689,cat
3690,horse
3691,truck
3692,automobile
3693,deer
3694,dog
3695,bird
3696,ship
3697,bird
3698,deer
3699,ship
3700,truck
3701,cat
3702,automobile
3703,automobile
3704,frog
3705,bird
3706,ship
3707,deer
3708,deer
3709,frog
3710,horse
3711,deer
3712,deer
3713,deer
3714,bird
3715,dog
3716,deer
3717,frog
3718,frog
3719,ship
3720,dog
3721,bird
3722,airplane
3723,horse
3724,automobile
3725,frog
3726,bird
3727,cat
3728,truck
3729,cat
3730,ship
3731,automobile
3732,frog
3733,truck
3734,dog
3735,horse
3736,bird
3737,cat
3738,bird
3739,truck
3740,horse
3741,airplane
3742,bird
3743,truck
3744,dog
3745,deer
3746,automobile
3747,frog
3748,truck
3749,dog
3750,ship
3751,truck
3752,horse
3753,frog
3754,frog
3755,airplane
3756,ship
3757,horse
3758,cat
3759,cat
3760,deer
3761,horse
3762,airplane
3763,airplane
3764,ship
3765,automobile
3766,airplane
3767,deer
3768,deer
3769,automobile
3770,truck
3771,automobile
3772,airplane
3773,automobile
3774,dog
3775,deer
3776,frog
3777,truck
3778,horse
3779,deer
3780,bird
3781,deer
3782,bird
3783,airplane
3784,dog
3785,dog
3786,cat
3787,horse
3788,deer
3789,horse
3790,horse
3791,deer
3792,horse
3793,airplane
3794,dog
3795,automobile
3796,horse
3797,dog
3798,horse
3799,dog
3800,horse
3801,truck
3802,bird
3803,horse
3804,ship
3805,dog
3806,truck
3807,dog
3808,ship
3809,dog
3810,horse
3811,dog
3812,horse
3813,truck
3814,ship
3815,automobile
3816,horse
3817,deer
3818,ship
3819,truck
3820,dog
3821,bird
3822,frog
3823,deer
3824,airplane
3825,deer
3826,airplane
3827,automobile
3828,deer
3829,airplane
3830,airplane
3831,dog
3832,airplane
3833,deer
3834,truck
3835,frog
3836,dog
3837,horse
3838,truck
3839,automobile
3840,dog
3841,dog
3842,truck
3843,airplane
3844,horse
3845,bird
3846,airplane
3847,truck
3848,airplane
3849,ship
3850,dog
3851,truck
3852,deer
3853,bird
3854,bird
3855,ship
3856,automobile
3857,automobile
3858,automobile
3859,ship
3860,cat
3861,horse
3862,frog
3863,deer
3864,horse
3865,frog
3866,horse
3867,bird
3868,dog
3869,bird
3870,ship
3871,airplane
3872,airplane
3873,horse
3874,truck
3875,frog
3876,horse
3877,horse
3878,deer
3879,dog
3880,horse
3881,frog
3882,horse
3883,truck
3884,horse
3885,dog
3886,frog
3887,ship
3888,cat
3889,frog
3890,frog
3891,horse
3892,automobile
3893,frog
3894,truck
3895,horse
3896,automobile
3897,dog
3898,airplane
3899,truck
3900,horse
3901,frog
3902,ship
3903,automobile
3904,airplane
3905,automobile
3906,cat
3907,dog
3908,horse
3909,bird
3910,dog
3911,bird
3912,truck
3913,airplane
3914,horse
3915,deer
3916,deer
3917,truck
3918,horse
3919,frog
3920,horse
3921,cat
3922,automobile
3923,bird
3924,horse
3925,dog
3926,automobile
3927,truck
3928,cat
3929,dog
3930,cat
3931,automobile
3932,dog
3933,frog
3934,horse
3935,deer
3936,deer
3937,frog
3938,ship
3939,ship
3940,truck
3941,frog
3942,frog
3943,cat
3944,airplane
3945,horse
3946,dog
3947,ship
3948,deer
3949,automobile
3950,dog
3951,ship
3952,automobile
3953,deer
3954,deer
3955,dog
3956,airplane
3957,dog
3958,ship
3959,truck
3960,dog
3961,dog
3962,ship
3963,deer
3964,automobile
3965,ship
3966,airplane
3967,deer
3968,deer
3969,ship
3970,bird
3971,deer
3972,airplane
3973,horse
3974,truck
3975,ship
3976,horse
3977,automobile
3978,frog
3979,dog
3980,truck
3981,airplane
3982,dog
3983,truck
3984,horse
3985,frog
3986,horse
3987,horse
3988,automobile
3989,automobile
3990,bird
3991,deer
3992,bird
3993,airplane
3994,frog
3995,ship
3996,truck
3997,horse
3998,bird
3999,horse
4000,truck
4001,airplane
4002,frog
4003,horse
4004,ship
4005,bird
4006,dog
4007,ship
4008,frog
4009,ship
4010,bird
4011,horse
4012,horse
4013,cat
4014,frog
4015,ship
4016,automobile
4017,frog
4018,dog
4019,truck
4020,horse
4021,ship
4022,truck
4023,frog
4024,cat
4025,ship
4026,automobile
4027,truck
4028,deer
4029,airplane
4030,bird
4031,automobile
4032,deer
4033,cat
4034,frog
4035,bird
4036,dog
4037,airplane
4038,airplane
4039,airplane
4040,horse
4041,airplane
4042,horse
4043,deer
4044,cat
4045,bird
4046,horse
4047,horse
4048,deer
4049,dog
4050,deer
4051,deer
4052,cat
4053,dog
4054,deer
4055,airplane
4056,bird
4057,airplane
4058,horse
4059,dog
4060,automobile
4061,frog
4062,dog
4063,airplane
4064,horse
4065,horse
4066,deer
4067,bird
4068,automobile
4069,ship
4070,dog
4071,truck
4072,cat
4073,dog
4074,frog
4075,bird
4076,bird
4077,horse
4078,cat
4079,dog
4080,ship
4081,automobile
4082,truck
4083,frog
4084,ship
4085,horse
4086,horse
4087,ship
4088,dog
4089,horse
4090,horse
4091,bird
4092,truck
4093,horse
4094,cat
4095,dog
4096,ship
4097,airplane
4098,frog
4099,truck
4100,bird
4101,horse
4102,bird
4103,airplane
4104,frog
4105,airplane
4106,horse
4107,airplane
4108,cat
4109,bird
4110,dog
4111,bird
4112,deer
4113,dog
4114,airplane
4115,frog
4116,ship
4117,bird
4118,deer
4119,bird
4120,frog
4121,deer
4122,cat
4123,frog
4124,airplane
4125,ship
4126,airplane
4127,airplane
4128,frog
4129,automobile
4130,automobile
4131,frog
4132,automobile
4133,deer
4134,bird
4135,automobile
4136,bird
4137,bird
4138,frog
4139,deer
4140,airplane
4141,horse
4142,ship
4143,ship
4144,dog
4145,automobile
4146,ship
4147,bird
4148,deer
4149,cat
4150,truck
4151,frog
4152,deer
4153,truck
4154,airplane
4155,horse
4156,cat
4157,cat
4158,bird
4159,horse
4160,deer
4161,dog
4162,frog
4163,airplane
4164,frog
4165,airplane
4166,ship
4167,bird
4168,airplane
4169,truck
4170,cat
4171,dog
4172,airplane
4173,dog
4174,airplane
4175,bird
4176,cat
4177,cat
4178,frog
4179,horse
4180,frog
4181,airplane
4182,airplane
4183,dog
4184,horse
4185,deer
4186,horse
4187,horse
4188,airplane
4189,frog
4190,automobile
4191,horse
4192,truck
4193,airplane
4194,airplane
4195,airplane
4196,cat
4197,ship
4198,deer
4199,airplane
4200,ship
4201,deer
4202,automobile
4203,airplane
4204,deer
4205,deer
4206,deer
4207,automobile
4208,automobile
4209,bird
4210,horse
4211,dog
4212,deer
4213,automobile
4214,deer
4215,horse
4216,automobile
4217,airplane
4218,airplane
4219,truck
4220,airplane
4221,airplane
4222,bird
4223,ship
4224,airplane
4225,deer
4226,dog
4227,ship
4228,deer
4229,airplane
4230,ship
4231,cat
4232,bird
4233,dog
4234,truck
4235,bird
4236,truck
4237,automobile
4238,automobile
4239,dog
4240,deer
4241,horse
4242,dog
4243,airplane
4244,frog
4245,horse
4246,automobile
4247,dog
4248,horse
4249,cat
4250,deer
4251,automobile
4252,automobile
4253,truck
4254,truck
4255,ship
4256,truck
4257,ship
4258,frog
4259,ship
4260,dog
4261,ship
4262,truck
4263,deer
4264,frog
4265,deer
4266,frog
4267,dog
4268,horse
4269,horse
4270,airplane
4271,airplane
4272,ship
4273,horse
4274,dog
4275,automobile
4276,dog
4277,automobile
4278,dog
4279,automobile
4280,frog
4281,ship
4282,bird
4283,horse
4284,frog
4285,truck
4286,automobile
4287,airplane
4288,deer
4289,automobile
4290,horse
4291,bird
4292,cat
4293,automobile
4294,truck
4295,airplane
4296,airplane
4297,automobile
4298,truck
4299,truck
4300,airplane
4301,ship
4302,deer
4303,dog
4304,cat
4305,cat
4306,airplane
4307,dog
4308,bird
4309,airplane
4310,dog
4311,deer
4312,horse
4313,dog
4314,bird
4315,automobile
4316,bird
4317,ship
4318,ship
4319,automobile
4320,bird
4321,airplane
4322,dog
4323,horse
4324,dog
4325,truck
4326,frog
4327,horse
4328,automobile
4329,airplane
4330,frog
4331,truck
4332,frog
4333,horse
4334,horse
4335,cat
4336,ship
4337,truck
4338,automobile
4339,truck
4340,horse
4341,airplane
4342,automobile
4343,deer
4344,dog
4345,deer
4346,deer
4347,cat
4348,ship
4349,ship
4350,ship
4351,deer
4352,ship
4353,dog
4354,frog
4355,horse
4356,cat
4357,airplane
4358,deer
4359,dog
4360,bird
4361,frog
4362,ship
4363,deer
4364,truck
4365,truck
4366,truck
4367,frog
4368,cat
4369,bird
4370,bird
4371,ship
4372,automobile
4373,automobile
4374,airplane
4375,airplane
4376,cat
4377,bird
4378,deer
4379,automobile
4380,automobile
4381,truck
4382,horse
4383,horse
4384,deer
4385,dog
4386,ship
4387,horse
4388,deer
4389,bird
4390,ship
4391,dog
4392,airplane
4393,dog
4394,cat
4395,dog
4396,horse
4397,truck
4398,airplane
4399,horse
4400,deer
4401,deer
4402,automobile
4403,deer
4404,ship
4405,deer
4406,frog
4407,dog
4408,cat
4409,airplane
4410,airplane
4411,bird
4412,dog
4413,horse
4414,frog
4415,cat
4416,airplane
4417,bird
4418,truck
4419,truck
4420,airplane
4421,cat
4422,cat
4423,cat
4424,bird
4425,automobile
4426,automobile
4427,airplane
4428,deer
4429,ship
4430,bird
4431,airplane
4432,automobile
4433,horse
4434,dog
4435,bird
4436,cat
4437,deer
4438,automobile
4439,horse
4440,cat
4441,horse
4442,truck
4443,airplane
4444,deer
4445,ship
4446,truck
4447,truck
4448,airplane
4449,deer
4450,truck
4451,airplane
4452,airplane
4453,dog
4454,airplane
4455,frog
4456,ship
4457,horse
4458,cat
4459,cat
4460,ship
4461,truck
4462,airplane
4463,dog
4464,cat
4465,deer
4466,frog
4467,automobile
4468,cat
4469,truck
4470,dog
4471,truck
4472,dog
4473,deer
4474,deer
4475,ship
4476,airplane
4477,cat
4478,cat
4479,automobile
4480,deer
4481,truck
4482,truck
4483,horse
4484,airplane
4485,deer
4486,horse
4487,ship
4488,dog
4489,deer
4490,horse
4491,airplane
4492,bird
4493,ship
4494,deer
4495,ship
4496,dog
4497,ship
4498,ship
4499,ship
4500,cat
4501,dog
4502,dog
4503,horse
4504,horse
4505,airplane
4506,deer
4507,automobile
4508,dog
4509,truck
4510,horse
4511,airplane
4512,frog
4513,airplane
4514,cat
4515,truck
4516,airplane
4517,truck
4518,ship
4519,truck
4520,frog
4521,dog
4522,horse
4523,deer
4524,deer
4525,deer
4526,airplane
4527,dog
4528,cat
4529,deer
4530,deer
4531,dog
4532,automobile
4533,automobile
4534,ship
4535,deer
4536,bird
4537,truck
4538,cat
4539,horse
4540,ship
4541,truck
4542,bird
4543,frog
4544,automobile
4545,horse
4546,bird
4547,airplane
4548,dog
4549,airplane
4550,automobile
4551,horse
4552,dog
4553,cat
4554,cat
4555,deer
4556,truck
4557,airplane
4558,airplane
4559,airplane
4560,cat
4561,automobile
4562,cat
4563,horse
4564,horse
4565,airplane
4566,horse
4567,airplane
4568,horse
4569,ship
4570,truck
4571,horse
4572,deer
4573,deer
4574,deer
4575,cat
4576,frog
4577,deer
4578,frog
4579,deer
4580,frog
4581,frog
4582,cat
4583,automobile
4584,horse
4585,airplane
4586,airplane
4587,airplane
4588,dog
4589,truck
4590,dog
4591,bird
4592,airplane
4593,horse
4594,cat
4595,automobile
4596,truck
4597,deer
4598,truck
4599,automobile
4600,automobile
4601,deer
4602,bird
4603,automobile
4604,deer
4605,deer
4606,deer
4607,frog
4608,automobile
4609,deer
4610,truck
4611,frog
4612,automobile
4613,horse
4614,automobile
4615,deer
4616,deer
4617,deer
4618,cat
4619,frog
4620,truck
4621,horse
4622,ship
4623,bird
4624,dog
4625,dog
4626,deer
4627,dog
4628,deer
4629,dog
4630,horse
4631,dog
4632,dog
4633,cat
4634,automobile
4635,bird
4636,horse
4637,ship
4638,cat
4639,frog
4640,airplane
4641,bird
4642,dog
4643,bird
4644,dog
4645,deer
4646,deer
4647,horse
4648,automobile
4649,frog
4650,ship
4651,frog
4652,ship
4653,cat
4654,bird
4655,horse
4656,horse
4657,truck
4658,horse
4659,automobile
4660,deer
4661,dog
4662,dog
